28,149,107557,96.951347559,8.0,180.52,0.8368586627,5.0,0,0,1,1,108000,647,80.0,8.0,219.67,2,0
19,119,363402,84.59056962300001,6.25,226.29,2.8991367167,4.7,0,0,0,1,363402,733,100.0,4.25,191.42,6,1
27,147,563576,111.34787862,5.0,173.17,0.8929961554000001,7.6,0,0,1,0,520000,702,80.0,8.375,222.39,25,0
27,147,669223,121.50127069999999,4.125,156.04,2.6941105489,9.4,0,0,1,0,628000,751,80.0,0.0,222.39,15,0
26,187,176304,111.52148289,5.0,158.16,-0.241080652,10.0,0,0,1,0,168750,608,75.0,5.0,225.1,12,0
26,146,157744,82.751502818,6.95,189.82,2.8363581757,5.7,0,0,1,0,177000,615,78.3,6.95,225.1,33,0
14,114,269000,70.195124149,4.75,221.91,2.9871094449,5.0,0,0,1,1,269000,724,100.0,3.0,155.77,5,1
25,140,307915,100.25595266,6.25,180.52,0.8368586627,5.0,0,0,1,0,308000,697,80.0,0.0,226.29,9,1
26,147,160737,111.05552115,7.85,162.09,-2.805844087,6.5,0,1,0,0,160800,646,80.0,0.0,225.1,8,1
25,140,119902,78.782216667,6.875,225.1,2.1513648831,4.7,0,0,1,0,122400,661,80.0,0.0,226.29,2,1
20,141,93121,93.572700135,8.97,158.6,1.2690442628,7.8,0,0,1,0,100000,540,80.0,8.97,199.21,30,0
24,144,183511,54.078372306999995,2.0,189.82,2.8363581757,5.7,0,0,1,0,210000,604,52.5,0.0,223.75,35,0
26,146,215500,107.26335655,8.59,186.12,1.1041627602,5.0,0,0,1,0,216500,567,89.1,8.59,225.1,5,0
26,146,80721,84.338968826,6.5,189.82,2.8363581757,5.7,0,0,1,0,90800,573,80.0,9.7,225.1,9,0
22,143,251680,91.242310573,2.75,189.82,2.8363581757,5.7,0,0,1,0,252000,705,80.0,4.75,216.77,9,0
17,137,294856,44.036098413999994,7.99,222.39,2.3617217155000003,4.4,0,0,0,0,295000,627,54.6,4.99,179.45,7,1
25,145,564757,116.46610102,10.245,173.35,-0.314447747,5.8,0,0,1,0,569700,652,90.0,0.0,226.29,8,0
27,147,202024,83.63277393899999,8.125,212.73,2.2742178006000002,4.7,0,1,0,0,202024,642,80.0,8.125,222.39,2,0
25,145,285254,96.33903834799999,8.85,186.12,1.1041627602,5.0,0,0,0,0,288000,574,80.0,8.85,226.29,6,0
23,143,328000,95.383623469,10.375,186.12,1.1041627602,5.0,0,0,1,0,328000,602,80.0,7.375,221.91,8,0
27,148,303106,78.020667488,6.75,189.82,2.8363581757,5.7,0,0,0,0,340000,765,74.7,6.75,222.39,9,0
0,60,64717,50.85681833100001,10.88,132.76,1.4271840044,5.9,0,0,1,0,68600,556,70.0,10.88,102.24,4,1
27,161,95701,109.92362504,4.5,189.82,2.8363581757,5.7,0,0,1,0,91800,580,90.0,4.5,222.39,31,0
22,142,235236,78.720568229,6.875,217.37,1.6929686703,4.5,0,0,0,0,238400,599,80.0,6.875,216.77,3,0
22,142,261365,77.200306473,6.625,222.39,2.3617217155000003,4.4,0,0,1,0,264000,602,80.0,6.625,216.77,3,1
-5,116,63159,50.518800917,10.0,154.87,1.6391549258000002,9.1,0,0,1,0,69029,539,95.2,10.0,89.82,25,0
27,145,273607,122.38620859,8.5,158.16,-0.241080652,10.0,0,0,0,0,282915,654,90.0,8.5,222.39,13,0
1,119,88334,55.24922864,9.09,107.83,5.1324641859,3.8,0,0,1,0,88576,536,55.4,9.09,107.83,1,0
0,120,37276,38.759414281,10.99,200.67,1.8506891663,4.7,0,0,1,0,39200,544,80.0,10.99,102.24,11,1
18,138,96169,97.63896307600001,6.25,173.35,-0.314447747,5.8,0,0,1,0,100890,669,95.0,6.25,186.91,15,1
24,145,95130,111.25673924,9.85,158.77,-3.339549297,9.5,0,0,1,0,96400,633,80.0,9.85,223.75,12,0
26,147,179312,109.71972422,3.321,161.0,3.0294986398000003,9.4,0,1,0,0,170000,741,74.4,1.2,225.1,15,0
23,144,179994,72.895495083,3.125,181.43,1.7170529058000001,6.6,0,0,1,1,180000,767,59.6,6.75,221.91,30,0
30,147,160111,102.53476492,2.24,189.82,2.8363581757,5.7,0,0,0,0,157500,583,90.0,2.24,212.73,31,0
21,141,284068,64.949581968,7.782999999999999,217.37,1.6929686703,4.5,0,0,1,0,274000,715,65.2,0.0,208.86,5,1
27,148,347369,72.079557475,6.5,189.82,2.8363581757,5.7,0,0,1,0,367000,649,65.0,6.5,222.39,32,0
22,142,308006,58.622714511000005,5.375,189.82,2.8363581757,5.7,0,0,1,0,375000,714,62.5,5.375,216.77,34,0
28,148,57510,87.43810893700001,11.7,200.67,1.8506891663,4.7,0,0,1,0,57600,621,80.0,0.0,219.67,3,0
18,138,170312,64.381676747,5.375,226.29,2.8991367167,4.7,0,0,1,0,174800,750,80.0,0.0,186.91,1,0
13,134,104729,52.72424904,6.75,221.91,2.9871094449,5.0,0,0,1,0,107200,642,80.0,6.75,149.7,8,1
27,144,90286,83.976210916,2.875,189.82,2.8363581757,5.7,0,1,0,1,100770,722,80.0,7.125,222.39,34,0
18,119,775000,66.624221531,5.0,221.91,2.9871094449,5.0,0,0,1,0,775000,727,79.1,4.0,186.91,3,1
26,144,218800,96.754781861,6.625,186.12,1.1041627602,5.0,1,0,0,0,218800,696,80.0,6.625,225.1,7,0
29,150,159683,86.495974817,2.0,154.94,2.4566338212,8.2,0,0,0,0,155400,651,60.0,11.875,217.37,19,0
28,148,202059,83.40766364,7.25,189.82,2.8363581757,5.7,0,0,1,0,224000,707,79.9,7.25,219.67,31,0
24,144,262060,83.590722909,8.25,212.73,2.2742178006000002,4.7,0,0,1,1,263796,771,80.0,8.25,223.75,5,0
30,150,83242,84.829402546,6.375,189.82,2.8363581757,5.7,0,0,1,0,80500,661,73.2,0.0,212.73,9,0
25,145,298623,85.937952645,2.75,189.82,2.8363581757,5.7,1,0,0,0,331400,721,80.0,6.5,226.29,34,0
14,134,100327,69.424638238,7.875,199.21,3.5563345819,5.3,0,0,1,0,101700,685,90.0,7.875,155.77,4,0
25,141,156811,111.76012477,7.0,158.77,-3.339549297,9.5,0,0,1,0,159984,553,80.0,8.1,226.29,6,0
17,138,55072,51.030550086999995,6.5,189.82,2.8363581757,5.7,0,0,1,0,65500,667,64.2,6.5,179.45,41,0
15,135,131156,72.336878524,6.99,208.86,3.3469293745999997,5.2,0,0,1,0,133000,665,95.0,0.0,161.27,5,1
22,142,105400,103.70113608,5.875,156.21,1.5859655122,9.8,0,1,0,0,105500,714,74.8,5.875,216.77,17,1
-1,121,59864,34.10086529,8.88,189.82,2.8363581757,5.7,0,0,1,0,74452,688,80.9,8.88,99.51,41,1
27,147,128442,132.40175332,4.8580000000000005,161.0,3.0294986398000003,9.4,0,0,1,0,127300,638,95.0,4.8580000000000005,222.39,13,0
25,145,310995,83.014652118,6.875,217.37,1.6929686703,4.5,0,0,1,0,312000,598,80.0,0.0,226.29,3,0
22,143,232411,100.26239865,7.125,162.09,-2.805844087,6.5,0,0,0,1,232500,660,75.0,7.125,216.77,11,0
9,129,82912,56.087461463000004,9.5,186.91,3.3705107906,5.5,0,0,1,0,84000,537,80.0,0.0,132.76,8,1
23,143,916611,110.26319637,6.625,150.91,1.8755149375,9.2,0,0,1,0,977920,700,80.0,6.625,221.91,19,1
27,147,175950,112.48861912,6.125,158.16,-0.241080652,10.0,0,1,0,0,175950,628,80.0,6.125,222.39,10,0
3,119,41327,30.064150407,10.125,216.77,3.2787956953,5.0,0,0,1,0,44000,633,61.1,9.75,113.56,20,1
22,140,186831,77.584516319,6.5,189.82,2.8363581757,5.7,0,0,1,0,220000,708,80.0,6.5,216.77,39,0
21,141,264429,67.609004246,10.75,212.73,2.2742178006000002,4.7,0,0,1,0,268800,515,70.0,8.375,208.86,7,1
26,143,49001,69.85665875,7.75,222.39,2.3617217155000003,4.4,0,0,0,0,49700,663,70.0,7.75,225.1,2,1
13,133,752674,63.893623718,5.375,158.16,-0.241080652,10.0,0,0,1,0,836250,759,75.0,5.375,149.7,19,1
23,143,212541,121.01573146,8.5,180.52,0.8368586627,5.0,0,0,0,0,215900,665,100.0,8.5,221.91,9,0
17,137,202759,63.30659537,4.65,221.91,2.9871094449,5.0,0,0,1,0,207200,639,80.0,0.0,179.45,3,1
28,148,133720,115.62898097,8.625,154.87,1.6391549258000002,9.1,0,0,1,0,135000,571,82.3,0.0,219.67,16,0
29,150,626460,98.112691589,6.75,150.91,1.8755149375,9.2,0,0,1,0,630000,668,68.5,6.75,217.37,12,0
14,135,425445,64.38831989,6.0,223.75,3.1211950891000004,4.7,0,0,0,0,437000,712,95.0,0.0,155.77,9,1
25,145,339176,84.893283471,9.025,212.73,2.2742178006000002,4.7,0,0,0,0,340000,640,80.0,0.0,226.29,4,0
20,140,227928,78.687341536,8.99,226.29,2.8991367167,4.7,0,1,0,1,229500,590,90.0,8.99,199.21,4,1
27,147,264000,117.44916821,8.025,151.48,-3.5165679869999997,7.8,0,0,1,0,264000,619,80.0,8.025,222.39,7,1
25,145,276625,62.221281383000004,2.5580000000000003,189.82,2.8363581757,5.7,0,0,1,0,424000,674,80.0,1.375,226.29,34,0
24,142,246501,88.63087715299999,8.85,226.29,2.8991367167,4.7,0,0,0,0,247500,635,90.0,8.85,223.75,2,1
16,137,301526,58.626218848,5.75,223.75,3.1211950891000004,4.7,0,0,0,1,308000,690,79.8,5.75,167.91,7,1
25,145,91399,87.870664893,7.63,189.82,2.8363581757,5.7,0,1,0,0,99200,713,80.0,7.63,226.29,33,0
25,145,214684,111.38605461,8.0,173.35,-0.314447747,5.8,0,0,0,0,226440,684,90.0,8.0,226.29,7,1
25,143,313613,94.650162861,6.25,189.82,2.8363581757,5.7,0,0,1,0,316000,672,80.0,6.25,226.29,36,0
27,147,172800,88.658992376,8.125,200.67,1.8506891663,4.7,0,0,1,0,172800,658,80.0,8.125,222.39,1,1
19,139,55288,96.907802405,9.1,173.35,-0.314447747,5.8,0,0,1,0,56700,562,90.0,9.1,191.42,14,0
25,85,60488,53.415246874,6.9,189.82,2.8363581757,5.7,0,0,1,0,108000,692,80.0,6.9,226.29,9,0
28,148,176000,110.68589784,7.25,158.77,-3.339549297,9.5,0,1,0,0,176000,663,80.0,7.25,219.67,9,0
20,140,298866,70.580304622,5.4,223.75,3.1211950891000004,4.7,0,0,1,0,301600,654,80.0,0.0,199.21,2,1
25,186,238530,81.721614792,7.8820000000000014,222.39,2.3617217155000003,4.4,0,0,1,0,237600,692,80.0,1.0,226.29,1,1
55,173,757193,71.615167274,3.99,181.43,1.7170529058000001,6.6,0,0,0,0,765000,761,72.9,3.99,180.07,2,1
26,147,262224,116.31862782,6.875,151.48,-3.5165679869999997,7.8,0,0,0,0,268000,715,80.0,6.875,225.1,8,0
18,138,157474,63.024352349,7.5,222.39,2.3617217155000003,4.4,0,0,1,0,157500,698,75.0,3.875,186.91,8,1
-40,109,210340,23.41370845,5.6,191.42,3.0694826904,5.5,0,0,1,0,288700,658,75.0,0.0,82.02,2,1
30,148,318400,110.97750245,7.75,153.35,-4.146710947,9.0,0,0,1,0,318400,732,80.0,0.0,212.73,8,0
20,140,210488,74.44120762,7.1,216.77,3.2787956953,5.0,0,0,1,0,211000,585,81.2,7.1,199.21,1,1
19,139,292869,65.521867242,6.125,225.1,2.1513648831,4.7,1,0,0,0,298000,667,78.4,6.125,191.42,6,1
18,98,83556,43.715427653999996,8.75,212.73,2.2742178006000002,4.7,0,0,1,0,88000,528,52.4,8.75,186.91,10,0
25,145,146027,117.93491996,7.77,153.35,-4.146710947,9.0,0,1,0,0,146172,637,80.0,7.77,226.29,10,1
24,140,619487,102.74843562,6.375,158.77,-3.339549297,9.5,0,0,0,0,650000,712,76.5,6.375,223.75,15,0
14,135,89678,64.409904834,6.3,191.42,3.0694826904,5.5,1,0,0,0,90640,613,80.0,0.0,155.77,2,1
22,142,255869,91.339940661,2.875,189.82,2.8363581757,5.7,1,0,0,0,255920,620,80.0,5.5,216.77,33,0
14,134,120087,54.747837385,6.99,189.82,2.8363581757,5.7,0,0,0,0,144000,630,80.0,6.99,155.77,41,0
19,99,134497,55.594719417,5.625,189.82,2.8363581757,5.7,0,0,1,0,192000,723,78.7,5.625,191.42,33,0
26,147,187263,91.67645738200001,8.638,153.35,-4.146710947,9.0,0,0,1,0,185000,702,61.7,8.638,225.1,10,0
14,134,454799,61.847911373,6.875,199.21,3.5563345819,5.3,0,0,1,0,460000,622,80.0,6.875,155.77,5,1
27,147,111046,104.75059212,7.125,189.82,2.8363581757,5.7,0,0,1,0,124200,726,100.0,7.125,222.39,30,0
16,137,245638,57.86247805,5.85,226.29,2.8991367167,4.7,0,0,0,0,252000,672,80.0,5.85,167.91,6,1
27,148,426627,119.27979508,7.1,153.35,-4.146710947,9.0,0,0,1,0,430000,601,82.9,7.1,222.39,6,0
27,147,855000,123.48139922,7.5,162.09,-2.805844087,6.5,1,0,0,0,855000,654,90.0,7.5,222.39,7,0
11,131,99737,56.050846402,7.49,199.21,3.5563345819,5.3,0,0,1,0,101600,579,80.0,0.0,142.18,7,1
23,143,103089,78.367482736,7.25,226.29,2.8991367167,4.7,0,0,1,0,103200,589,80.0,0.0,221.91,1,1
19,140,559014,80.532359284,2.625,189.82,2.8363581757,5.7,0,0,1,0,560000,701,80.0,5.875,191.42,39,0
26,146,446973,92.389248689,5.875,153.35,-4.146710947,9.0,0,1,0,0,461600,795,65.0,5.875,225.1,9,1
55,173,754018,70.171605971,4.0,189.82,2.8363581757,5.7,0,0,0,0,774700,704,76.0,4.0,180.07,6,0
26,144,170694,96.69496157399999,7.5,186.12,1.1041627602,5.0,0,1,0,0,170800,671,80.0,7.5,225.1,7,0
15,136,303200,67.399435796,6.25,191.42,3.0694826904,5.5,1,0,0,0,303200,648,80.0,6.25,161.27,2,1
21,141,250398,96.38688516399999,5.5,173.35,-0.314447747,5.8,0,0,1,0,250400,706,80.0,5.5,208.86,11,1
17,77,61319,78.017882934,5.0,153.35,-4.146710947,9.0,0,0,0,0,82500,759,89.7,5.0,179.45,16,1
27,147,439929,92.03825236,2.0,189.82,2.8363581757,5.7,0,0,1,0,476000,612,85.0,0.0,222.39,32,0
26,146,234691,90.10921806399999,10.05,186.12,1.1041627602,5.0,0,0,1,0,236250,536,75.0,10.05,225.1,4,0
18,139,139148,68.560483473,6.79,216.77,3.2787956953,5.0,0,0,0,0,140000,657,80.0,6.79,186.91,1,1
23,141,355919,93.50325922,2.75,189.82,2.8363581757,5.7,0,0,0,1,356000,752,80.0,0.0,221.91,38,0
14,134,154118,38.265972629000004,5.375,189.82,2.8363581757,5.7,0,0,0,1,195000,690,59.0,5.375,155.77,45,0
26,146,162400,116.27816879,7.375,154.87,1.6391549258000002,9.1,0,0,1,0,162400,689,80.0,7.375,225.1,18,1
19,139,176207,76.773440794,7.125,219.67,1.2291722496,4.6,0,0,1,0,180000,712,90.0,0.0,191.42,7,1
23,143,157943,21.476546275,7.75,225.1,2.1513648831,4.7,0,0,1,1,580000,653,80.0,7.75,221.91,2,1
26,147,129928,90.63325102399999,5.25,189.82,2.8363581757,5.7,0,0,1,0,136000,656,80.0,5.25,225.1,33,0
16,136,109661,56.06528779600001,8.3,221.91,2.9871094449,5.0,0,0,0,1,111000,602,75.0,8.3,167.91,6,1
15,135,134643,76.223995295,7.69,199.21,3.5563345819,5.3,0,0,1,0,135850,694,95.0,7.69,161.27,3,1
25,145,229000,84.621663443,8.75,186.12,1.1041627602,5.0,1,0,0,1,229000,728,69.6,8.75,226.29,6,0
27,148,270934,88.31154691100002,8.99,200.67,1.8506891663,4.7,0,0,1,0,272000,581,80.0,8.99,222.39,2,1
25,145,541132,80.127437882,6.625,156.04,2.6941105489,9.4,0,0,1,0,570000,736,58.2,6.625,226.29,16,1
22,134,56519,75.196993163,12.125,226.29,2.8991367167,4.7,0,0,1,0,57600,572,80.0,0.0,216.77,4,1
22,182,306565,102.90520422,2.417,155.61,1.1759090317,9.0,0,1,0,1,290500,726,70.0,1.55,216.77,23,0
18,139,347365,67.005956347,6.25,216.77,3.2787956953,5.0,0,0,1,0,350000,578,78.3,6.25,186.91,2,1
26,147,53816,38.678392902,4.75,189.82,2.8363581757,5.7,0,0,1,1,115500,560,70.0,4.75,225.1,9,0
