12,132,223245,51.927472542,9.0,222.39,2.3617217155000003,4.4,0,0,1,0,224000,618,80.0,0.0,144.84,9,0
26,146,503861,93.174973776,8.15,217.37,1.6929686703,4.5,0,0,0,0,504000,654,90.0,0.0,225.1,2,1
22,142,190000,94.737774302,8.4,217.37,1.6929686703,4.5,0,0,1,0,190000,631,95.0,8.4,216.77,5,1
24,142,605144,82.898284621,5.8,181.43,1.7170529058000001,6.6,0,0,1,0,695000,701,77.2,5.8,223.75,33,0
28,148,559470,115.65861998,3.75,161.0,3.0294986398000003,9.4,0,0,1,0,528000,665,80.0,1.25,219.67,13,1
17,137,255226,67.386068398,3.75,212.73,2.2742178006000002,4.7,0,0,1,0,255600,735,80.0,0.0,179.45,12,0
2,123,73161,40.635830624,9.75,221.91,2.9871094449,5.0,0,0,1,0,74500,585,82.8,9.75,110.9,4,1
22,143,431679,95.993456209,6.5,180.52,0.8368586627,5.0,0,1,0,0,432000,730,80.0,6.5,216.77,9,1
26,146,351998,105.81448892,8.63,212.73,2.2742178006000002,4.7,0,1,0,0,352000,639,100.0,0.0,225.1,3,1
30,150,558038,90.740509445,6.25,153.35,-4.146710947,9.0,0,0,1,0,575000,805,67.4,6.25,212.73,6,0
22,142,203857,30.306010338000004,5.75,158.6,1.2690442628,7.8,0,1,0,0,650000,769,70.7,5.75,216.77,28,0
18,124,42009,64.256505404,11.75,226.29,2.8991367167,4.7,0,0,1,0,43200,555,80.0,0.0,186.91,8,1
26,146,119856,119.65279328,3.0,161.06,2.6824968062,9.9,1,0,0,1,112000,671,80.0,3.0,225.1,14,1
19,139,212800,70.44946404699999,5.625,217.37,1.6929686703,4.5,0,0,1,1,212800,715,80.0,5.625,191.42,9,0
22,142,70471,111.79451576,8.49,158.94,2.3664098988999998,8.2,0,0,1,0,76000,621,88.4,8.49,216.77,20,0
29,149,384000,89.3557371,7.875,155.61,1.1759090317,9.0,0,0,1,0,395000,589,65.8,7.875,217.37,15,1
8,129,159562,41.802687711,7.125,208.86,3.3469293745999997,5.2,0,0,1,0,165000,656,71.7,0.0,125.92,3,0
28,148,650000,89.463711584,7.875,186.12,1.1041627602,5.0,0,1,0,0,650000,727,75.8,7.875,219.67,3,1
22,140,165549,114.44586967,5.875,151.48,-3.5165679869999997,7.8,0,0,1,0,165600,688,80.0,5.875,216.77,15,0
20,141,347385,83.886242922,7.375,189.82,2.8363581757,5.7,0,0,0,0,347680,664,80.0,0.0,199.21,9,0
22,142,114753,124.89543215,6.25,156.21,1.5859655122,9.8,1,0,0,0,127500,682,100.0,6.25,216.77,17,0
10,130,168588,42.124783351,7.615,221.91,2.9871094449,5.0,0,0,0,1,175000,605,70.0,7.615,138.62,12,0
13,133,119302,59.615732554,8.25,221.91,2.9871094449,5.0,0,0,1,0,121500,653,90.0,8.25,149.7,7,0
28,148,71308,128.61737862,7.375,158.16,-0.241080652,10.0,0,0,1,0,73000,734,94.8,7.375,219.67,10,1
23,142,428400,89.805746661,5.44,222.39,2.3617217155000003,4.4,0,0,1,0,428400,686,90.0,0.0,221.91,5,0
18,201,70283,35.735361374,2.0,189.82,2.8363581757,5.7,0,0,1,0,110000,652,56.8,2.0,186.91,9,0
14,134,154930,55.204834238000004,8.2,221.91,2.9871094449,5.0,0,0,1,0,157600,562,80.0,0.0,155.77,3,0
16,137,112790,62.020840891999995,7.99,226.29,2.8991367167,4.7,0,0,0,0,114700,525,85.0,0.0,167.91,4,0
27,145,58883,112.74908475,8.95,173.35,-0.314447747,5.8,0,0,1,0,60300,651,90.0,8.95,222.39,8,1
19,139,452911,55.597161228999994,4.625,223.75,3.1211950891000004,4.7,0,1,0,0,453000,713,65.0,4.625,191.42,4,0
28,148,142004,93.69153833200001,6.875,179.97,1.5073587076,7.3,0,0,1,0,148000,667,80.0,6.875,219.67,24,1
26,146,239497,82.70600593399999,6.9,217.37,1.6929686703,4.5,0,0,1,0,239900,662,80.0,0.0,225.1,2,1
17,138,171266,72.84675843,6.9,208.86,3.3469293745999997,5.2,0,0,1,0,171700,623,85.0,6.9,179.45,2,1
22,142,291354,77.382020578,7.99,222.39,2.3617217155000003,4.4,0,0,0,0,293600,605,80.0,7.99,216.77,4,0
24,145,204940,120.81067063,2.782,154.94,2.4566338212,8.2,0,0,1,0,195000,650,79.6,1.9,223.75,24,1
21,142,65125,77.031905129,8.767000000000001,189.82,2.8363581757,5.7,0,0,1,0,72000,519,77.4,8.767000000000001,208.86,36,0
18,138,197190,65.94123716600001,5.75,226.29,2.8991367167,4.7,0,0,0,0,197600,710,80.0,3.875,186.91,6,0
24,145,173758,63.992089891000006,4.125,189.82,2.8363581757,5.7,0,0,1,0,189800,531,59.3,0.0,223.75,9,0
23,143,49870,61.13106152100001,6.75,226.29,2.8991367167,4.7,0,0,0,1,50000,650,62.5,6.75,221.91,1,0
25,146,439918,98.47454206399999,6.5,180.52,0.8368586627,5.0,0,0,1,0,448000,757,80.0,6.5,226.29,5,0
14,134,249612,48.830782166999995,5.0,226.29,2.8991367167,4.7,0,1,0,0,262500,671,74.6,0.0,155.77,10,0
27,147,390078,108.40261188,4.0,149.58,1.6681823188,8.8,0,0,1,0,374500,742,70.0,7.125,222.39,19,1
16,76,115503,75.55892823399999,6.5,158.16,-0.241080652,10.0,0,0,1,0,124800,678,76.9,6.5,167.91,10,0
31,149,174342,103.49715422,9.729,173.35,-0.314447747,5.8,0,0,1,0,175500,551,90.0,9.729,200.67,4,1
17,138,151304,70.990530432,7.25,223.75,3.1211950891000004,4.7,0,0,1,0,153500,705,89.8,0.0,179.45,3,0
21,142,254420,83.70417816,5.75,161.06,2.6824968062,9.9,0,0,1,0,270000,674,68.5,5.75,208.86,16,1
13,134,121725,70.590046497,6.9,180.52,0.8368586627,5.0,0,1,0,0,128700,661,90.0,6.9,149.7,13,0
17,138,267529,62.974898063999994,4.875,208.86,3.3469293745999997,5.2,0,0,1,0,273750,715,75.0,0.0,179.45,2,0
27,148,59927,121.82528696,9.14,162.09,-2.805844087,6.5,0,0,1,0,60000,594,88.9,9.14,222.39,5,0
28,148,402615,72.114015915,6.0,189.82,2.8363581757,5.7,0,0,0,0,516880,781,80.0,6.0,219.67,9,0
25,145,220036,81.17486007699999,2.625,189.82,2.8363581757,5.7,0,0,1,1,222000,761,68.7,6.875,226.29,34,0
24,145,52045,102.04319922,6.875,217.37,1.6929686703,4.5,0,0,1,0,52500,632,100.0,6.875,223.75,2,0
21,141,49920,74.557212058,10.55,223.75,3.1211950891000004,4.7,0,0,1,1,50000,661,80.0,10.55,208.86,1,1
20,141,209400,75.958839201,7.9,219.67,1.2291722496,4.6,0,0,1,0,212500,555,85.0,0.0,199.21,6,0
17,138,116107,64.30698967,3.125,189.82,2.8363581757,5.7,1,0,0,0,136550,734,80.0,0.0,179.45,39,0
19,139,340425,48.035122912,6.875,208.86,3.3469293745999997,5.2,0,1,0,0,341000,709,52.5,6.875,191.42,1,0
27,147,180137,42.209242407,2.0,189.82,2.8363581757,5.7,0,0,1,0,475000,612,95.0,2.0,222.39,30,0
24,144,54976,113.9502138,11.4,186.12,1.1041627602,5.0,0,0,1,0,55100,608,95.0,11.4,223.75,7,0
29,149,613104,83.979753152,6.0,158.6,1.2690442628,7.8,0,1,0,0,677400,765,67.7,6.0,217.37,20,0
22,142,416000,69.782937161,5.75,200.67,1.8506891663,4.7,0,0,1,0,416000,728,64.6,5.75,216.77,6,0
10,130,107248,61.896468345,10.5,208.86,3.3469293745999997,5.2,0,0,1,0,109250,583,95.0,0.0,138.62,10,0
23,143,149031,61.962476908,7.8,222.39,2.3617217155000003,4.4,0,0,1,0,150000,584,62.5,7.8,221.91,3,0
26,144,70500,74.2,8.0,225.1,2.1513648831,4.7,0,0,0,1,70500,647,74.2,8.0,225.1,1,1
26,147,120532,114.36045681,4.0,146.45,2.7159028845999997,8.3,1,0,0,0,121500,715,75.0,6.375,225.1,20,1
-40,74,78217,12.992819763,6.125,222.39,2.3617217155000003,4.4,1,0,0,0,127000,735,57.2,7.25,82.02,4,0
15,116,567400,61.771521593,4.875,208.86,3.3469293745999997,5.2,0,0,1,0,567400,787,80.0,0.0,161.27,3,0
28,148,461600,101.37640611,6.875,173.35,-0.314447747,5.8,0,0,1,0,461600,789,80.0,6.875,219.67,5,1
17,137,304323,74.880024904,7.25,191.42,3.0694826904,5.5,0,0,0,1,304800,719,80.0,7.25,179.45,1,0
14,135,336377,65.312226027,6.875,221.91,2.9871094449,5.0,0,0,1,0,343450,605,95.0,0.0,155.77,7,0
12,132,627193,44.190551913,5.125,222.39,2.3617217155000003,4.4,0,0,1,0,660000,744,71.4,5.125,144.84,7,0
28,148,223682,87.450613082,7.75,200.67,1.8506891663,4.7,0,0,1,0,224000,664,80.0,7.75,219.67,2,1
10,130,69564,58.442429722,10.0,208.86,3.3469293745999997,5.2,0,1,0,0,71100,615,90.0,0.0,138.62,10,0
20,140,372000,76.000678138,6.5,216.77,3.2787956953,5.0,0,0,0,0,372000,576,82.7,0.0,199.21,1,0
22,139,251685,92.259090845,8.75,217.37,1.6929686703,4.5,1,0,0,0,258447,678,95.0,0.0,216.77,8,0
23,144,190604,81.07742141899999,7.75,217.37,1.6929686703,4.5,0,0,0,0,192000,638,80.0,7.75,221.91,3,1
18,138,170500,54.710761597,8.0,219.67,1.2291722496,4.6,0,0,0,1,170500,721,64.3,4.5,186.91,9,0
19,140,318780,55.50849512,6.27,216.77,3.2787956953,5.0,0,0,1,0,320000,602,63.1,6.27,191.42,2,0
24,144,100516,108.8343313,7.125,156.04,2.6941105489,9.4,0,0,1,1,105947,800,80.0,7.125,223.75,18,1
27,148,265872,93.052195773,7.0,189.82,2.8363581757,5.7,0,0,1,0,267800,773,80.0,7.0,222.39,31,0
14,75,125314,40.881337861999995,7.25,225.1,2.1513648831,4.7,0,0,1,1,140000,627,66.0,7.25,155.77,10,0
19,139,207900,67.67245569800001,6.75,226.29,2.8991367167,4.7,1,0,0,0,207900,726,80.0,6.75,191.42,5,0
18,78,165446,30.057212971,5.75,189.82,2.8363581757,5.7,0,0,1,0,433600,795,80.0,5.75,186.91,41,0
30,161,160760,79.250808548,3.0,189.82,2.8363581757,5.7,0,0,0,0,170500,570,75.0,3.0,212.73,29,0
18,98,14741,77.413943062,4.375,189.82,2.8363581757,5.7,0,0,1,1,15000,795,80.0,7.0,186.91,36,0
21,141,216968,65.994401413,6.1110000000000015,225.1,2.1513648831,4.7,0,0,1,0,217500,690,71.3,0.0,208.86,2,0
26,147,334660,111.28162243,9.13,180.52,0.8368586627,5.0,0,0,0,1,337500,625,90.0,9.13,225.1,4,1
26,146,214700,123.36025382,6.75,173.35,-0.314447747,5.8,0,0,1,0,214700,731,95.0,6.75,225.1,6,0
23,144,116745,92.035887837,6.25,173.17,0.8929961554000001,7.6,1,0,0,0,130040,682,80.0,6.25,221.91,27,0
28,148,464813,92.742614247,3.0,189.82,2.8363581757,5.7,0,0,0,1,493000,786,85.0,10.99,219.67,31,0
21,141,109132,70.291508175,10.675,200.67,1.8506891663,4.7,0,0,1,0,111500,549,69.0,7.675,208.86,8,0
34,147,211055,59.305656261,2.398,189.82,2.8363581757,5.7,1,0,0,0,260000,765,80.0,0.0,173.35,27,0
27,147,229594,105.19493723,7.5,173.35,-0.314447747,5.8,0,0,1,0,224000,577,80.0,2.0,222.39,5,1
20,141,489916,96.542757529,9.875,180.52,0.8368586627,5.0,0,0,1,0,504000,624,90.0,0.0,199.21,12,1
26,146,332000,113.85938290000001,7.875,158.16,-0.241080652,10.0,0,0,0,0,332000,788,80.0,7.875,225.1,11,1
25,143,96424,72.217035797,7.625,217.37,1.6929686703,4.5,0,0,1,1,97300,785,70.0,7.625,226.29,5,1
28,149,344411,91.613671974,6.375,189.82,2.8363581757,5.7,0,0,0,0,345000,621,79.3,0.0,219.67,9,0
27,147,474563,123.11583808,7.75,153.35,-4.146710947,9.0,0,0,1,0,447200,647,80.0,0.0,222.39,9,1
25,145,259374,96.73469423899999,7.05,186.12,1.1041627602,5.0,0,0,1,0,260800,628,80.0,7.05,226.29,5,1
24,144,319345,129.65491686,9.0,162.09,-2.805844087,6.5,0,0,1,0,323000,628,95.0,8.35,223.75,7,1
16,137,467398,55.783793902,9.25,225.1,2.1513648831,4.7,0,1,0,0,468750,614,75.0,6.25,167.91,8,0
19,79,183777,67.947803508,5.625,225.1,2.1513648831,4.7,0,1,0,0,184000,768,80.0,5.625,191.42,7,0
17,77,162305,47.313683351,5.125,208.86,3.3469293745999997,5.2,0,0,0,1,168000,751,57.0,5.125,179.45,3,0
23,144,87920,97.889397559,6.0,189.82,2.8363581757,5.7,0,0,1,0,99750,602,95.0,6.0,221.91,34,0
23,139,318082,97.99838234399999,7.375,180.52,0.8368586627,5.0,1,0,0,0,319200,707,80.0,5.75,221.91,11,1
26,186,742121,122.24782499,3.7319999999999998,154.94,2.4566338212,8.2,0,1,0,0,650000,697,73.7,1.0,225.1,23,1
22,143,127317,101.12705348,7.625,200.67,1.8506891663,4.7,1,0,0,0,129200,565,95.0,0.0,216.77,7,1
3,119,111460,72.346448987,9.25,116.69,2.2734796749,4.2,0,0,1,0,112000,572,74.7,9.25,113.56,2,1
25,142,228795,64.460504348,6.75,226.29,2.8991367167,4.7,0,0,1,0,230000,793,64.8,0.0,226.29,1,0
13,133,303180,54.70550445600001,5.625,151.48,-3.5165679869999997,7.8,0,1,0,0,356000,727,65.0,5.625,149.7,22,0
24,144,111290,82.50521869800001,2.625,189.82,2.8363581757,5.7,0,0,1,0,111300,663,70.0,6.875,223.75,34,0
12,129,101871,83.09037379,9.25,155.77,3.1649317035,6.2,0,0,1,0,102600,601,90.0,0.0,144.84,3,0
26,146,124035,66.67412796100001,6.89,212.73,2.2742178006000002,4.7,0,0,1,0,125000,653,63.5,6.89,225.1,3,0
20,139,237790,66.14839321,8.53,223.75,3.1211950891000004,4.7,0,0,0,0,237800,562,74.3,8.53,199.21,3,0
16,137,270351,54.251091648999996,5.625,217.37,1.6929686703,4.5,0,0,0,1,271000,665,70.4,0.0,167.91,12,0
23,144,48492,62.989950666000006,8.45,189.82,2.8363581757,5.7,0,0,1,1,63000,580,70.0,8.45,221.91,33,0
21,141,118760,89.037047989,4.518,151.48,-3.5165679869999997,7.8,0,0,1,0,112000,740,60.9,0.0,208.86,12,0
25,185,168817,91.47834102799999,3.515,189.82,2.8363581757,5.7,0,0,1,0,176000,653,80.0,1.75,226.29,33,1
18,139,964900,57.97430346300001,4.875,200.67,1.8506891663,4.7,0,0,1,0,999900,665,64.5,4.875,186.91,12,0
23,143,78867,109.94195526,9.235,161.0,3.0294986398000003,9.4,0,0,1,0,79100,642,80.0,9.235,221.91,19,1
20,141,307600,88.282738755,10.84,180.52,0.8368586627,5.0,0,0,1,0,307600,730,80.0,6.84,199.21,11,1
23,141,238597,111.1865828,3.25,156.21,1.5859655122,9.8,1,0,0,0,239000,659,78.4,5.25,221.91,18,1
16,136,194141,66.22294333100001,6.375,223.75,3.1211950891000004,4.7,0,0,0,0,198000,588,90.0,6.375,167.91,5,0
21,82,48204,28.839277524,7.6,189.82,2.8363581757,5.7,0,0,0,0,94900,706,51.6,7.6,208.86,9,0
26,183,124584,117.65883468,7.813,186.12,1.1041627602,5.0,0,0,1,0,115000,747,89.8,1.0,225.1,7,1
23,144,77823,91.437340685,7.5,189.82,2.8363581757,5.7,0,0,1,1,89550,792,90.0,7.5,221.91,35,0
25,145,588478,109.39720018,6.125,154.87,1.6391549258000002,9.1,0,0,0,0,628800,802,80.0,6.125,226.29,19,0
16,136,149391,69.697530372,7.54,186.91,3.3705107906,5.5,0,0,1,0,150000,738,77.9,7.54,167.91,1,0
25,145,243328,84.865237959,6.875,212.73,2.2742178006000002,4.7,0,0,1,0,244000,742,80.0,6.875,226.29,4,1
23,144,220320,78.866281653,7.75,225.1,2.1513648831,4.7,0,1,0,0,220320,723,80.0,7.75,221.91,1,1
24,145,438396,88.89231354100002,8.395,200.67,1.8506891663,4.7,0,0,0,0,439920,608,80.0,8.395,223.75,5,1
26,146,67861,84.479515055,10.5,212.73,2.2742178006000002,4.7,0,0,1,0,68000,571,80.0,10.5,225.1,3,1
18,139,93052,100.41005507,5.0,161.13,1.0810494182,8.0,0,0,1,0,96750,606,90.0,7.55,186.91,1,1
28,148,49144,82.42469534600001,7.875,189.82,2.8363581757,5.7,0,0,1,1,55200,680,80.0,7.875,219.67,31,0
19,139,500000,48.07957095,5.625,223.75,3.1211950891000004,4.7,0,0,1,0,500000,734,56.2,5.625,191.42,4,0
19,139,312262,74.468851786,6.125,216.77,3.2787956953,5.0,0,0,0,0,314000,622,84.8,0.0,191.42,1,0
22,142,119920,80.130034215,7.09,212.73,2.2742178006000002,4.7,0,1,0,0,122000,596,80.0,7.09,216.77,7,0
25,141,131765,94.04398066,8.5,219.67,1.2291722496,4.6,0,0,0,0,129900,680,90.0,1.45,226.29,4,0
13,133,214236,55.870956102,6.375,208.86,3.3469293745999997,5.2,0,0,1,0,218495,679,79.5,6.375,149.7,7,0
21,142,139412,84.653902627,8.31,221.91,2.9871094449,5.0,0,0,1,0,139500,660,90.0,8.31,208.86,1,0
15,135,238427,61.364712105,7.18,223.75,3.1211950891000004,4.7,0,1,0,0,247000,551,88.2,7.18,161.27,3,0
11,131,66903,60.947559933,8.5,216.77,3.2787956953,5.0,1,0,0,0,68400,627,95.0,8.5,142.18,4,0
25,145,400000,83.282881722,6.9,217.37,1.6929686703,4.5,0,0,1,0,400000,619,80.0,6.9,226.29,2,1
16,137,110975,66.623686257,7.999,223.75,3.1211950891000004,4.7,0,0,1,0,112500,565,90.0,7.999,167.91,5,0
30,148,452026,94.803914137,7.23,161.0,3.0294986398000003,9.4,0,0,0,1,441000,559,70.0,7.23,212.73,13,1
21,141,468441,72.087970992,2.0,189.82,2.8363581757,5.7,0,0,1,0,572000,712,80.0,5.5,208.86,38,0
14,134,234080,49.890401061000006,6.875,189.82,2.8363581757,5.7,0,0,0,1,288000,623,74.8,6.875,155.77,9,0
26,144,181906,94.199226307,2.625,189.82,2.8363581757,5.7,0,1,0,0,183200,732,80.0,7.0,225.1,35,0
19,140,124488,85.201058255,9.45,223.75,3.1211950891000004,4.7,0,0,0,1,125000,673,100.0,9.45,191.42,3,1
25,145,583998,82.901580593,2.75,189.82,2.8363581757,5.7,0,0,1,0,650000,740,77.4,6.0,226.29,33,0
-6,114,240512,41.151325661,7.375,146.45,2.7159028845999997,8.3,0,0,1,0,286000,643,80.0,7.375,89.58,31,1
26,144,399640,81.977511722,7.25,219.67,1.2291722496,4.6,0,1,0,0,399640,677,80.0,7.25,225.1,3,0
23,143,516000,115.76654711,6.0,153.35,-4.146710947,9.0,1,0,0,0,516000,680,80.0,6.0,221.91,12,1
22,143,204373,90.14331248200001,8.1,212.73,2.2742178006000002,4.7,0,0,1,0,207000,635,89.6,8.1,216.77,6,1
17,78,118321,64.35490491,7.0,225.1,2.1513648831,4.7,0,0,0,0,128250,561,87.5,7.0,179.45,6,0
18,138,131868,71.410744737,8.75,200.67,1.8506891663,4.7,0,0,1,0,137600,746,80.0,0.0,186.91,13,0
24,142,148270,97.236952852,10.95,180.52,0.8368586627,5.0,0,0,1,0,151200,511,80.0,0.0,223.75,10,0
10,130,148819,53.12153417800001,7.1,221.91,2.9871094449,5.0,0,0,1,0,157325,734,89.9,7.1,138.62,2,0
-2,58,3885,3.9110737908999997,9.65,187.2,2.5560517331,6.2,0,0,1,0,52000,640,100.0,9.65,97.99,38,0
25,146,108621,103.74223849,9.575,217.37,1.6929686703,4.5,0,0,1,0,109000,664,100.0,0.0,226.29,2,0
28,148,453048,70.202908156,6.375,161.13,1.0810494182,8.0,0,0,0,0,527000,786,59.9,6.375,219.67,23,0
13,133,82450,71.744983294,6.75,150.91,1.8755149375,9.2,0,0,0,1,91200,685,80.0,6.75,149.7,30,1
24,144,181375,119.31464428,4.75,158.94,2.3664098988999998,8.2,0,0,1,0,171200,615,80.0,4.75,223.75,25,1
9,130,109241,36.404903141,8.88,189.82,2.8363581757,5.7,0,0,1,0,128651,533,61.3,8.88,132.76,49,0
22,142,129923,62.93537905300001,8.66,223.75,3.1211950891000004,4.7,0,0,1,0,130000,572,65.0,8.66,216.77,1,0
21,141,192169,103.92034215,3.0,158.94,2.3664098988999998,8.2,0,0,1,0,194400,709,80.0,6.0,208.86,26,1
12,132,121437,38.131737171,7.75,225.1,2.1513648831,4.7,0,0,1,0,125000,603,61.0,7.75,144.84,11,1
24,144,260000,99.461021281,2.875,179.97,1.5073587076,7.3,0,0,0,0,260000,676,80.0,6.25,223.75,29,1
14,135,321000,59.142779853,7.125,208.86,3.3469293745999997,5.2,0,0,1,0,321000,551,79.3,0.0,155.77,5,0
18,139,111924,64.7816318,4.75,225.1,2.1513648831,4.7,0,0,1,0,114768,720,80.0,4.75,186.91,7,0
25,146,93823,71.281114637,10.85,217.37,1.6929686703,4.5,0,0,1,0,94000,502,68.6,0.0,226.29,2,1
55,173,538183,73.656911305,3.75,189.82,2.8363581757,5.7,0,0,0,0,554506,726,80.0,3.75,180.07,6,0
20,140,116788,84.788307663,9.385,212.73,2.2742178006000002,4.7,0,0,1,0,119700,625,92.8,6.385,199.21,9,0
16,136,225227,49.148395887,5.87,216.77,3.2787956953,5.0,0,0,1,0,228600,586,64.4,5.87,167.91,4,0
14,135,220917,71.11172798,8.25,199.21,3.5563345819,5.3,0,0,1,0,223000,636,91.8,8.25,155.77,4,0
20,140,122175,68.924436038,6.375,216.77,3.2787956953,5.0,1,0,0,0,122175,667,75.0,6.375,199.21,1,0
24,142,129568,85.562122246,5.375,189.82,2.8363581757,5.7,1,0,0,0,142800,706,80.0,6.75,223.75,37,0
27,147,344354,97.33793547299999,7.95,158.94,2.3664098988999998,8.2,1,0,0,0,346500,554,70.0,7.95,222.39,15,0
-4,116,58539,20.124576842,8.99,189.82,2.8363581757,5.7,0,0,1,0,75000,660,53.6,0.0,91.31,35,0
13,73,84124,53.864324733000004,7.275,208.86,3.3469293745999997,5.2,0,0,1,0,90000,626,80.4,7.275,149.7,4,0
19,139,124210,72.914076456,5.875,200.67,1.8506891663,4.7,0,0,1,0,130000,748,80.0,5.875,191.42,11,0
28,148,550000,87.683688075,7.375,162.09,-2.805844087,6.5,0,0,1,1,550000,771,64.7,7.375,219.67,7,0
27,148,141550,139.47088725,7.375,151.48,-3.5165679869999997,7.8,0,0,0,1,141550,760,95.0,7.375,222.39,7,1
19,133,66046,75.337835984,8.35,223.75,3.1211950891000004,4.7,0,0,0,0,67500,688,90.0,8.35,191.42,6,0
24,140,266823,73.285573775,5.75,226.29,2.8991367167,4.7,0,0,0,0,270000,677,75.0,5.75,223.75,2,0
17,137,132027,61.913443494,6.875,225.1,2.1513648831,4.7,0,0,1,0,136000,618,80.0,0.0,179.45,7,0
23,144,423750,93.524391529,2.625,189.82,2.8363581757,5.7,0,0,1,0,423750,714,80.0,7.0,221.91,34,0
24,141,446333,89.24754191,5.875,189.82,2.8363581757,5.7,0,0,1,0,471600,735,80.0,5.875,223.75,37,0
26,146,163147,96.017485705,8.875,186.12,1.1041627602,5.0,0,0,1,0,164400,681,80.0,8.875,225.1,4,1
26,147,263500,102.80195573,7.4,186.12,1.1041627602,5.0,0,0,0,0,263500,628,85.0,7.4,225.1,5,1
21,141,56102,74.314850936,7.84,222.39,2.3617217155000003,4.4,0,0,1,0,56720,580,80.0,0.0,208.86,5,0
23,143,207245,92.48646198,6.25,189.82,2.8363581757,5.7,0,0,0,0,208000,667,79.4,6.25,221.91,36,0
28,148,263199,119.99726413,2.875,146.45,2.7159028845999997,8.3,0,0,1,0,263200,712,80.0,6.625,219.67,18,1
24,142,467900,96.153960959,7.875,186.12,1.1041627602,5.0,0,0,1,0,468000,747,80.0,0.0,223.75,9,1
